醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5931060146,海山藥局,新北市新莊區景德路４２５號,121.4447,25.03331,(02)22019804,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,無
5931060262,明生藥局,新北市新莊區福樂街１３號,121.4578,25.04504,(02)29913260,羅氏家用新冠病毒抗原自我檢測套組,39,2022/04/28 14:00:33,無
5931060431,武田藥局,新北市新莊區化成路２１２號,121.4657,25.0465,(02)29944029,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5931060557,一安藥局,新北市新莊區立德里新泰路２６８號,121.446,25.04029,(02)29941618,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,口罩發放時段，每日8:30~22:00 （發完為止）
5931060619,蘇藥局,新北市新莊區中平路６巷３７號,121.446,25.04284,(02)29917818,羅氏家用新冠病毒抗原自我檢測套組,76,2022/04/28 14:00:33,販售口罩時間  固定周1~周6 下午4點發放號碼牌並依序販售口罩  售完為止  6點以前未領取口罩 號碼牌作廢
5931060628,錄新藥局,新北市新莊區後港一路７６巷１０弄１號,121.427,25.02604,(02)22051849,羅氏家用新冠病毒抗原自我檢測套組,4,2022/04/28 14:00:33,無
5931060815,祐全大藥局,新北市新莊區建安街８８號,121.4262,25.02423,(02)22026008,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,快篩代售時間:10:00售完為止；現場排隊
5931060824,禮安藥師藥局,新北市新莊區自立街１０９號１樓,121.4555,25.0455,(02)29942891,羅氏家用新冠病毒抗原自我檢測套組,5,2022/04/28 14:00:33,無
5931067136,蒲陽藥局,新北市新莊區中港路５１４號,121.4518,25.05187,(02)29930069,羅氏家用新冠病毒抗原自我檢測套組,5,2022/04/28 14:00:33,無
5931067216,鍵豐藥局,新北市新莊區中和街１５８號１樓,121.4474,25.04878,(02)29917452,羅氏家用新冠病毒抗原自我檢測套組,19,2022/04/28 14:00:33,無
5931067565,豐年藥局,新北市新莊區中正路３７７巷１６號,121.4462,25.03395,(02)22071182,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5931068508,凱盛藥局,新北市新莊區光榮里西盛街１９９號,121.4282,25.01706,(02)22024914,羅氏家用新冠病毒抗原自我檢測套組,20,2022/04/28 14:00:33,無
5931068599,建昌藥局,新北市新莊區福營里中正路５５７號,121.435,25.03254,(02)29015422,羅氏家用新冠病毒抗原自我檢測套組,3,2022/04/28 14:00:33,口罩販售時間:中午12:00起至售完為止
5931068759,森活藥局,新北市新莊區民安路２２０－１號,121.426,25.02259,(02)22027927,羅氏家用新冠病毒抗原自我檢測套組,6,2022/04/28 14:00:33,無
5931068819,東京大藥局,新北市新莊區民安路１７６號１樓,121.4251,25.02392,(02)22063806,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,口罩代售時間為9:30開始現場排隊販售
5931068991,新莊健業藥局,新北市新莊區昌平街３７號１樓至２樓,121.4547,25.05221,(02)22798808,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5931069372,羽豐藥局,新北市新莊區新莊路３８２號１樓,121.4491,25.03355,(02)22029812,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,不用過卡的醫療口罩整天有，過健保卡口罩限每早9:30至11:40
5931069425,國安藥局,新北市新莊區中和街１５５巷６號１樓,121.4472,25.04979,(02)29938003,羅氏家用新冠病毒抗原自我檢測套組,9,2022/04/28 14:00:33,無
5931069498,新杏藥局,新北市新莊區新泰路９９號１樓,121.449,25.03497,(02)22011012,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,固定週一至週日15:00開始發放號碼牌並依序販售口罩，售完為止。
5931069505,陽光連鎖藥局,新北市新莊區中信街４０號１樓,121.4498,25.05089,(02)22774300,羅氏家用新冠病毒抗原自我檢測套組,69,2022/04/28 14:00:33,周一到週六下午兩點半至六點販賣口罩
5931069747,禾佳藥局,新北市新莊區民安西路１５４號１樓,121.4259,25.01647,(02)22080189,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5931069765,健業藥妝藥局,新北市新莊區中和街１３０號１樓,121.4475,25.04809,(02)22796279,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,口罩販售資訊:下午3點~11點販售
5931069792,宏泰藥局,新北市新莊區自信街３７號１樓,121.4543,25.04863,(02)29964649,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,無
593106A039,大仁藥局,新北市新莊區公園一路３２號１樓,121.4435,25.03531,(02)22776023,羅氏家用新冠病毒抗原自我檢測套組,67,2022/04/28 14:00:33,口罩販售時間:週一至週五（14:00~16:00）週六、週日（公休）。5／1，5／2公休。
593106A093,環球藥局,新北市新莊區中港路４３６號１、２樓,121.452,25.05105,(02)29901934,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,營業時間8-23，全年無休
593106A155,日榮藥局,新北市新莊區龍安路４６１號１樓,121.4248,25.0186,(02)22051523,羅氏家用新冠病毒抗原自我檢測套組,7,2022/04/28 14:00:33,無
593106A388,元大藥局,新北市新莊區富國路２０４號１、２樓,121.4249,25.02427,(02)22020082,羅氏家用新冠病毒抗原自我檢測套組,74,2022/04/28 14:00:33,無
593106A511,明仁健保藥局,新北市新莊區民安西路１９５號１樓,121.4261,25.0151,(02)22085175,羅氏家用新冠病毒抗原自我檢測套組,8,2022/04/28 14:00:33,15:00-18:00販售口罩
593106A566,一心春天藥局,新北市新莊區中和街１３號１樓、地下室,121.4481,25.04342,(02)89929482,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,每日下午3:00開始販售實名制快篩（14:40發號碼牌）
593106A600,全鎵藥局,新北市新莊區建中街２２號１樓,121.4493,25.03766,(02)22761550,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
593106A637,薇妮藥妝藥局,新北市新莊區民安路９９號１樓,121.4245,25.02524,(02)82010817,羅氏家用新冠病毒抗原自我檢測套組,43,2022/04/28 14:00:33,早上9:00到晚上23:00購買口罩
593106A726,良和健保藥局,新北市新莊區龍安路４９號１樓,121.4158,25.02151,(02)29048157,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,口罩：早上9點發號碼牌，星期六休息不代售口罩
593106A735,樂家藥局,新北市新莊區中平路２７３號１樓,121.4447,25.04995,(02)29960723,羅氏家用新冠病毒抗原自我檢測套組,3,2022/04/28 14:00:33,無
593106A744,永明藥局,新北市新莊區幸福路５９８號１樓,121.4533,25.04943,(02)89920019,羅氏家用新冠病毒抗原自我檢測套組,15,2022/04/28 14:00:33,週日公休
593106A771,新佑康健保藥局,新北市新莊區中華路１段３５號１樓,121.4519,25.03765,(02)29947490,羅氏家用新冠病毒抗原自我檢測套組,20,2022/04/28 14:00:33,無
593106A824,家禾藥局,新北市新莊區立信五街６號１樓,121.4445,25.05148,(02)29972121,羅氏家用新冠病毒抗原自我檢測套組,39,2022/04/28 14:00:33,無
593106A897,陽光豐年藥局,新北市新莊區豐年街１４號１樓,121.4463,25.03287,(02)22060665,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
593106A922,德翰藥局,新北市新莊區四維路１７１巷１、３號１樓,121.4226,25.0215,(02)22025576,羅氏家用新冠病毒抗原自我檢測套組,25,2022/04/28 14:00:33,無
593106A931,建安藥局,新北市新莊區建安街１１７號、１１９號１樓,121.4262,25.02406,(02)22051969,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
593106A977,丹鳳藥局,新北市新莊區中正路７４５、７４７號（１樓）,121.4227,25.0288,(02)29065755,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
593106A995,美德心藥局,新北市新莊區中平路３６７號１樓,121.4446,25.05226,(02)29989025,羅氏家用新冠病毒抗原自我檢測套組,16,2022/04/28 14:00:33,無
593106B027,樂福藥局,新北市新莊區幸福路４８號１樓、幸福路６４巷２弄１６號１樓,121.4577,25.04953,(02)29923388,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
593106B036,家嘉藥局,新北市新莊區自立街１０３號（１樓）,121.4553,25.04549,(02)89926488,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
593106B045,力源藥局,新北市新莊區復興路２段１３３號１樓,121.4572,25.04452,(02)89929919,羅氏家用新冠病毒抗原自我檢測套組,68,2022/04/28 14:00:33,無
593106B072,小林健保藥局,新北市新莊區昌明街３８之１號１樓,121.4565,25.05237,(02)29911764,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
593106B081,平安藥局,新北市新莊區民安西路６０號２樓,121.4273,25.02037,(02)22082368,羅氏家用新冠病毒抗原自我檢測套組,45,2022/04/28 14:00:33,無
593106B090,依都勇藥局,新北市新莊區自信街６３號（１樓）,121.4554,25.04829,(02)29901516,羅氏家用新冠病毒抗原自我檢測套組,74,2022/04/28 14:00:33,無
593106B107,大樹新莊藥局,新北市新莊區新泰路５９號１樓、２樓,121.4494,25.03405,(02)22010566,羅氏家用新冠病毒抗原自我檢測套組,77,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
593106B116,來福中西健保藥局,新北市新莊區中港路５１２號１樓,121.4518,25.05182,(02)29961615,羅氏家用新冠病毒抗原自我檢測套組,46,2022/04/28 14:00:33,無
593106B152,福原藥局,新北市新莊區中原東路７０號（１樓）,121.4632,25.05461,(02)85216190,羅氏家用新冠病毒抗原自我檢測套組,76,2022/04/28 14:00:33,無
593106B189,美康頭前藥局,新北市新莊區化成路３７３之５號１樓,121.4412,25.03785,(02)85219638,羅氏家用新冠病毒抗原自我檢測套組,75,2022/04/28 14:00:33,無
593106B205,藥師佛藥局,新北市新莊區中正路８８１之４號１樓,121.4175,25.02544,(02)29016625,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
593106B214,微笑埔銓藥局,新北市新莊區中平路７７號（１樓、２樓）,121.4447,25.04507,(02)29901680,羅氏家用新冠病毒抗原自我檢測套組,38,2022/04/28 14:00:33,無
593106B223,吉田藥局,新北市新莊區西盛街３１３號１樓,121.4281,25.01516,(02)22065185,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,無
593106B232,新康健保藥局,新北市新莊區自立街１７２號１樓,121.4557,25.04537,(02)29962558,羅氏家用新冠病毒抗原自我檢測套組,20,2022/04/28 14:00:33,快篩販售時間14:00-15:00
593106B241,善美藥局,新北市新莊區公園路８９號１樓,121.4546,25.04041,(02)29960979,羅氏家用新冠病毒抗原自我檢測套組,23,2022/04/28 14:00:33,無
593106B287,盛弘藥局,新北市新莊區中平路２９５號１樓,121.4447,25.05099,(02)22763336,羅氏家用新冠病毒抗原自我檢測套組,77,2022/04/28 14:00:33,無
593106B296,廣元藥局,新北市新莊區雙鳳路２號（１樓）,121.4175,25.02688,(02)29044948,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,無
593106B303,新莊丁丁藥局,新北市新莊區民安西路２３７號１樓,121.4261,25.01398,(02)22022388,羅氏家用新冠病毒抗原自我檢測套組,28,2022/04/28 14:00:33,無
593106B321,大樹幸福藥局,新北市新莊區幸福路６７２號１樓,121.4509,25.0493,(02)29981066,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
593106B330,和昌藥局,新北市新莊區中安街１５號１樓,121.4531,25.04585,(02)29900669,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5931070044,正宜藥局,新北市樹林區佳園路１段３９號,121.3931,24.97086,(02)26805678,羅氏家用新冠病毒抗原自我檢測套組,3,2022/04/28 14:00:33,無
5931070062,鴻真藥局,新北市樹林區保安街１段２０巷６號,121.4277,24.99363,(02)26828977,羅氏家用新冠病毒抗原自我檢測套組,4,2022/04/28 14:00:33,無
5931070080,耀鴻藥局,新北市樹林區中山路３段７６號,121.3936,24.97239,(02)26808989,羅氏家用新冠病毒抗原自我檢測套組,39,2022/04/28 14:00:33,每天都有發放口罩
5931070099,日弘藥師藥局,新北市樹林區復興路２９號,121.4223,24.9941,(02)26871919,羅氏家用新冠病毒抗原自我檢測套組,27,2022/04/28 14:00:33,早08:45 發放號碼牌
5931070213,明川藥師藥局,新北市樹林區三福街１號,121.4093,25.0169,(02)26894728,羅氏家用新冠病毒抗原自我檢測套組,41,2022/04/28 14:00:33,無
5931070419,暉民西藥局,新北市樹林區千歲街３６號,121.4257,24.99661,(02)26835868,羅氏家用新冠病毒抗原自我檢測套組,14,2022/04/28 14:00:33,週一至週六早上08:00開始發號碼牌.13:00販賣實名制快篩.售完即貼公告告知.
5931071523,蔚海藥局,新北市樹林區鎮前街１７號１樓,121.4259,24.99263,(02)86754203,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,固定每日早上九點發放口罩， 發完為止
5931071658,大慶藥局,新北市樹林區鎮前街４２－１號,121.4258,24.99271,(02)26759212,羅氏家用新冠病毒抗原自我檢測套組,76,2022/04/28 14:00:33,無
5931071881,盛立藥局,新北市樹林區大雅路２８５號１樓,121.3795,24.94735,(02)35018218,羅氏家用新冠病毒抗原自我檢測套組,77,2022/04/28 14:00:33,政府快篩平日有販售，假日視政府配量
5931071916,立欣藥局,新北市樹林區三福街１６６號,121.4047,25.01619,(02)26764728,羅氏家用新冠病毒抗原自我檢測套組,77,2022/04/28 14:00:33,口罩代售時間 每日下午14:30 號碼牌發放時間14:20 現場排隊
5931071934,樹新藥局,新北市樹林區樹新路３０－３號１樓,121.4272,24.99462,(02)26821080,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5931071970,保康藥局,新北市樹林區保安街１段３６４號,121.4176,24.99856,(02)86875503,羅氏家用新冠病毒抗原自我檢測套組,74,2022/04/28 14:00:33,無
5931072039,樹林藥師藥局,新北市樹林區鎮前街２４號１樓,121.426,24.99315,(02)26823030,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,無
5931072066,琉璃水藥師藥局,新北市樹林區龍興街２１號１樓,121.403,25.01614,(02)26764262,羅氏家用新冠病毒抗原自我檢測套組,3,2022/04/28 14:00:33,無
5931072137,保安健保藥局,新北市樹林區保安街２段２１１號１樓,121.4133,25.00399,(02)26898179,羅氏家用新冠病毒抗原自我檢測套組,67,2022/04/28 14:00:33,無
5931072217,樹林健業藥局,新北市樹林區東華街８９號１樓,121.4159,24.98048,(02)86851736,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5931072244,彰安藥局,新北市樹林區千歲街８２號,121.4264,24.99772,(02)26827341,羅氏家用新冠病毒抗原自我檢測套組,63,2022/04/28 14:00:33,無
5931072253,活水藥局,新北市樹林區鎮前街２１號１樓,121.4259,24.99255,(02)26818928,羅氏家用新冠病毒抗原自我檢測套組,8,2022/04/28 14:00:33,無
5931072262,祐心藥局,新北市樹林區學府路３６２號１樓,121.3797,24.95028,(02)26803205,羅氏家用新冠病毒抗原自我檢測套組,6,2022/04/28 14:00:33,口罩上午10:00~11:30和下午14:30~16:00（早上售完則無）星期日停售
